experiment_tag,dataset_tag,window_start,window_end,tool_wear,wear_stage,force_z_mean,force_z_std,force_z_rms,force_z_peak,force_z_crest_factor,force_z_dominant_frequency_hz,force_z_spectral_centroid_hz,force_z_bandpower_low,force_z_bandpower_mid,force_z_bandpower_high,vibration_x_mean,vibration_x_std,vibration_x_rms,vibration_x_peak,vibration_x_crest_factor,vibration_x_dominant_frequency_hz,vibration_x_spectral_centroid_hz,vibration_x_bandpower_low,vibration_x_bandpower_mid,vibration_x_bandpower_high,vibration_y_mean,vibration_y_std,vibration_y_rms,vibration_y_peak,vibration_y_crest_factor,vibration_y_dominant_frequency_hz,vibration_y_spectral_centroid_hz,vibration_y_bandpower_low,vibration_y_bandpower_mid,vibration_y_bandpower_high
W5,nuaa,0.0033,31.1883,0.14999999999999997,medium_wear,145.3429375,188.50946451412554,238.0344254357576,588.55,2.4725415196670446,0.5625,0.5047655617056525,1137307.1583893748,0.0,0.0,1.8471890625,5.172232715820037,5.492185238975353,12.205,2.222248425524158,1.0,0.5341092665497333,953.9575243162501,0.0,0.0,2.4187281250000003,5.2481433261996555,5.7786896538056105,12.883,2.2293981459128505,1.0,0.5341121418265529,983.7396346525002,0.0,0.0
W5,nuaa,15.8433,47.0283,0.14999999999999997,medium_wear,155.435515625,183.19175257226993,240.24865811926895,531.13,2.2107511615583135,0.71875,0.5307280638872421,1075248.692776375,0.0,0.0,2.1357703125,5.040745290185262,5.4745436255711075,12.205,2.2294095790910364,1.0,0.5208689442854267,899.4550931100001,0.0,0.0,2.7122453125,5.114224792457849,5.78891784904301,12.883,2.225459116185202,1.0,0.5222719873471798,926.8105951975,0.0,0.0
W5,nuaa,31.6833,62.8683,0.14999999999999997,medium_wear,161.939859375,182.48564357897678,243.97854038178878,545.48,2.235770404833179,0.8125,0.537202460902103,1067718.4756448125,0.0,0.0,2.6110406250000002,4.522315185648785,5.221960147660072,11.032,2.1126166588887836,0.25,0.475353665097267,660.3027133784375,0.0,0.0,3.200534375,4.591265992628652,5.596708291542895,11.72,2.0940880584592776,0.25,0.4762782903449779,680.5206983271876,0.0,0.0
W5,nuaa,47.5233,78.70830000000001,0.1500000000000001,medium_wear,148.93140625,187.05179743570687,239.10026911639235,545.48,2.2813859725706296,0.15625,0.47844458933587436,1129931.0834918437,0.0,0.0,1.618271875,4.3858083046867185,4.674838857851145,11.032,2.359867438312304,0.4375,0.4782544287754427,620.6147645859376,0.0,0.0,2.201178125,4.4402717600344,4.955925588720789,11.72,2.3648458376117665,0.4375,0.4776825647121338,636.0195537950001,0.0,0.0
W5,nuaa,63.3633,94.54829999999998,0.14999999999999997,medium_wear,144.893921875,177.0822500983216,228.80640702612138,516.77,2.2585468943664835,0.375,0.4836969645618923,1026641.9696761877,0.0,0.0,1.043915625,4.854376685277766,4.965353243696515,13.153,2.6489555434344276,0.09375,0.5156115931221399,763.0821456934376,0.0,0.0,1.618990625,4.912369675266166,5.172282520349454,13.893,2.6860481702885304,0.09375,0.5152550023899874,781.8235113224999,0.0,0.0
W5,nuaa,79.2033,110.154,0.1517187499999781,medium_wear,146.23954687500003,179.41551219340764,231.46475128154637,516.77,2.2326077605285883,0.25,0.4931595238985532,1031938.6281579375,0.0,0.0,0.8764015625000001,5.149061982976007,5.223113918275309,13.153,2.5182295859905675,0.53125,0.49145136063859596,850.2307320125002,0.0,0.0,1.4593687499999999,5.202438482633498,5.403251179989923,13.893,2.5712297165548224,0.53125,0.49081170053233114,867.92686211875,0.0,0.0
W5,nuaa,95.0433,125.994,0.15671874999997332,medium_wear,63.923765625,200.42128791932743,210.36858240460214,488.06,2.3200232393129583,0.03125,0.45357054175476696,1299321.4847633748,0.0,0.0,-0.1668203125,4.939257238953663,4.942073561696421,10.54,2.1327080360944746,0.4375,0.5244510517007109,783.6253384631251,0.0,0.0,0.42870156249999997,4.9992679171395995,5.017615443318793,11.331,2.25824400614196,0.4375,0.5250650168269516,803.1093516606251,0.0,0.0
W5,nuaa,110.649,141.834,0.15999999999999748,medium_wear,16.149109375000002,190.02357226079522,190.70855184904366,516.77,2.7097368995232682,0.15625,0.47910072812485993,1160535.1861606252,0.0,0.0,0.49443125,5.088091448233408,5.112057985446028,10.604,2.074311369352513,0.03125,0.4898734565116849,838.2265717837499,0.0,0.0,1.128146875,5.178788620993112,5.3002421597979845,11.359000000000002,2.143109627359544,0.03125,0.4903876631285698,868.5913924175002,0.0,0.0
W5,nuaa,126.489,157.674,0.16000000000000053,medium_wear,46.204406250000005,184.7825020554333,190.47157326693466,516.77,2.7131082666901554,0.8125,0.4970355457921874,1095202.271083844,0.0,0.0,1.4557234374999999,4.976625594929453,5.1851647069879805,11.527,2.223073065444808,0.90625,0.5166083946890845,804.51372021625,0.0,0.0,2.1056984375,5.06594837695434,5.486146085154519,12.294,2.240917359686702,0.90625,0.5154215642444989,833.6701974612499,0.0,0.0
W5,nuaa,142.329,173.514,0.15999999999999798,medium_wear,61.00759375,197.248032914995,206.46722011980498,545.48,2.6419690238648004,0.71875,0.4767118131446735,1246105.628795844,0.0,0.0,1.4440203125,5.22667667064179,5.422485009877275,11.575,2.134630151842867,0.84375,0.5293337875998638,874.7005989374999,0.0,0.0,2.0653109375,5.3243465161850265,5.710882164164198,12.324000000000002,2.157985341972758,0.84375,0.528122877849919,907.6028389818749,0.0,0.0
W5,nuaa,158.169,189.354,0.15999999999999495,medium_wear,77.156859375,202.01413570890182,216.24729356648174,545.48,2.522482436675218,0.15625,0.42716225010264086,1307172.8507198126,0.0,0.0,1.5233796875,4.900065013286166,5.131405539101227,11.575,2.255717251696185,0.34375,0.5387151096255967,785.2599326487498,0.0,0.0,2.1474171875000003,4.98318165876339,5.4261865081663245,12.324000000000002,2.271208330464236,0.34375,0.538467088330486,812.0839193562501,0.0,0.0
W5,nuaa,174.009,205.194,0.1599999999999877,medium_wear,99.137390625,188.5644019476185,213.0369824743978,416.29,1.954073866259482,0.0625,0.4704050552061923,1138453.0655496875,0.0,0.0,1.0276234375,4.176616200262413,4.30117807276027,9.8906,2.2995095373144436,0.15625,0.5046432556971148,559.53531376625,0.0,0.0,1.6655171875,4.24106084272978,4.5563740598850915,10.68,2.3439690990316415,0.15625,0.5038341672779717,576.7980086775001,0.0,0.0
W5,nuaa,189.849,220.7205,0.18109374999915462,medium_wear,82.98823437500002,178.30924340618378,196.67545176957296,488.06,2.4815501660665626,0.875,0.5089010460445847,1024858.1420005,0.0,0.0,1.3728859375,3.695313752066054,3.9421009022593205,9.8906,2.508966727445114,0.4375,0.4741996821368658,437.14554371437504,0.0,0.0,2.0147328125,3.742808078045091,4.250618850807933,10.68,2.512575315467301,0.4375,0.4720763943016914,448.4147813656251,0.0,0.0
W5,nuaa,205.689,236.5605,0.20609374999916164,medium_wear,73.34421875,192.9422624806179,206.4124295559439,574.19,2.7817607749458593,0.46875,0.5360439340683651,1215610.2813489689,0.0,0.0,1.553734375,4.154498588925126,4.435532553531481,10.439,2.353494168741627,0.4375,0.5493414418458916,552.4326250134376,0.0,0.0,2.1778999999999997,4.21373232716555,4.743288788910074,10.732,2.262565168937569,0.4375,0.548351700357084,568.23540745125,0.0,0.0
W5,nuaa,221.2155,252.4005,0.20999999999999877,medium_wear,114.16565625000001,191.35589706537488,222.82476614749874,574.19,2.576867957397138,0.375,0.5115821395351684,1207486.5553373438,0.0,0.0,1.2797328124999998,4.5311725780645995,4.708422347622794,10.439,2.217090827731391,0.5625,0.5312165452259823,657.5648225000001,0.0,0.0,1.912959375,4.618200221295587,4.998718521218714,10.802,2.1609538432995055,0.5625,0.53073503366384,683.1213888484376,0.0,0.0
W5,nuaa,237.0555,268.2405,0.20999999999999927,medium_wear,112.59562499999998,161.93376044973027,197.23163423378932,488.06,2.4745523297823313,0.375,0.5178861857349576,885645.9932885313,0.0,0.0,1.0007546875000002,4.457830662789136,4.568781474600886,11.005,2.4087385359049946,0.1875,0.490652044572558,635.9739682362501,0.0,0.0,1.629159375,4.5456013866332485,4.828731949001984,11.719,2.4269311537208265,0.1875,0.4892755597084948,661.2288497300001,0.0,0.0
W5,nuaa,252.8955,284.0805,0.2100000000000002,high_wear,99.8106875,159.97727565656348,188.5600754818441,488.06,2.5883528034914995,1.0,0.5236748237574137,909390.2467329064,0.0,0.0,-0.6014296874999999,5.067964215839029,5.103526130238901,11.249,2.2041623208997705,0.4375,0.4624734634885173,826.7736676175001,0.0,0.0,-0.020753125000000094,5.132942471702048,5.132984425263727,11.999,2.3376264188418037,0.4375,0.4612711232486595,847.2634263309377,0.0,0.0
W5,nuaa,268.7355,299.9205,0.21000000000000008,high_wear,98.46496875,159.38152747044285,187.3441255277304,459.35,2.4519050101307163,0.1875,0.49651963988609815,835675.1707072499,0.0,0.0,-0.85109375,5.200048801960751,5.269237906382905,11.249,2.1348438236909923,0.8125,0.513545765069599,865.6284149965625,0.0,0.0,-0.26679374999999994,5.263023763539923,5.269781593256498,11.999,2.2769444592076793,0.8125,0.5126005232324976,886.5163914290627,0.0,0.0
W5,nuaa,284.5755,315.60209999999995,0.21000000000000008,high_wear,104.74535937499999,187.02075273869735,214.35566767768674,832.58,3.8841053703879607,0.25,0.48427823271201637,1119837.5020059377,0.0,0.0,6.0547640625,7.105216126712983,9.33510921520706,14.741,1.5790923984035072,0.03125,0.41269155801560886,1620.7700132625005,0.0,0.0,1.113134375,4.607909776718817,4.740453633059551,11.067,2.3345866992179003,0.78125,0.5387745572343318,693.5112796834375,0.0,0.0
W5,nuaa,300.4155,331.4421,0.21000000000000008,high_wear,134.35159375,198.57180646279437,239.75219094945203,832.58,3.472668995027188,0.34375,0.4916718924096405,1269011.5097822503,0.0,0.0,11.469535937500002,2.1918979994065064,11.677100301933105,14.741,1.26238531988628,0.03125,0.49716947913220183,154.42046115687498,0.0,0.0,1.4731515625,4.832949280621519,5.052481991571692,12.794,2.5322208018439922,0.03125,0.45447862135653044,748.334107776875,0.0,0.0
W5,nuaa,316.09709999999995,347.2821,0.20999999999999994,high_wear,123.36109375000001,170.12675437281672,210.1453592269527,516.77,2.4591073621659136,0.4375,0.5191633851164043,955955.9592962501,0.0,0.0,10.789603125,1.3462856015451306,10.87327092074586,13.71,1.2608901313993521,0.03125,0.48939349255856296,58.314021274687505,0.0,0.0,1.6337734375,4.674841784496635,4.9521067592648125,12.794,2.5835468865980973,0.5625,0.48709113442044333,709.8905368025,0.0,0.0
W5,nuaa,331.9371,363.1221,0.21000000000000013,high_wear,112.147015625,151.1066727500076,188.17592742742593,488.06,2.5936367455302207,0.875,0.5309769825132492,756220.8305884375,0.0,0.0,17.1152171875,13.497206654903577,21.7969091125432,64.676,2.9672096931753362,0.03125,0.2987468005734469,5842.30896550375,0.0,0.0,1.400296875,3.54553141009782,3.812036767677484,9.4896,2.4893778781104516,0.3125,0.5458776827179106,408.12683536749995,0.0,0.0
W5,nuaa,347.7771,378.9621,0.2099999999999999,high_wear,167.99659375,168.18520714144262,237.716468535128,689.03,2.8985370859915,0.59375,0.5012729188408322,921581.3327032187,0.0,0.0,41.291628125,21.414696938678794,46.51438270243679,65.533,1.4088760549447614,0.03125,0.2694289423333782,14695.979214245941,0.0,0.0,1.9675421875,4.076209390276273,4.526224171753841,11.14,2.461212608407644,0.84375,0.5186724239608467,545.1153467918749,0.0,0.0
W5,nuaa,363.6171,394.8021,0.20999999999998026,high_wear,236.8545,171.4330437299064,292.3856060970683,689.03,2.356579755062398,0.46875,0.4956472138727371,975718.28824,0.0,0.0,53.53471875,6.369315812620571,53.91228334584337,65.533,1.2155485899124432,0.03125,0.12064439017290364,1298.1971979687505,0.0,0.0,2.139234375,4.4561520186359616,4.943036973802138,11.14,2.2536752322593325,0.875,0.5046410665512799,646.2699133734375,0.0,0.0
W5,nuaa,379.4571,410.4506999999999,0.21328125000057285,high_wear,201.86456249999998,191.98492788097934,278.5812522887735,602.9,2.1641800912541025,0.25,0.4978735570978968,1196875.1002619998,0.0,0.0,32.4430921875,22.878806585983572,39.698791184184294,51.595,1.2996617393366643,0.03125,0.2631637759327496,16769.514113631874,0.0,0.0,1.7073234375,4.763149426021289,5.059895826481386,10.573,2.0895687110128485,0.09375,0.5157660390161807,746.4012003075,0.0,0.0
W5,nuaa,395.2971,426.2907,0.21828125000060755,high_wear,120.894515625,211.091051746041,243.25894852081623,602.9,2.478428866300918,0.84375,0.5306602807766996,1425916.3063251248,0.0,0.0,8.222623437500001,18.611776506554108,20.34722980960415,49.867,2.450800451295937,0.03125,0.26820045307194895,11102.625409664379,0.0,0.0,1.7138453124999997,4.375943763275875,4.699590362417904,10.573,2.2497705511848634,0.09375,0.5416196444525545,655.5197517293749,0.0,0.0
W5,nuaa,410.94569999999993,442.13069999999993,0.2200000000000138,high_wear,110.576703125,204.59835194806675,232.5676092964353,602.9,2.592364438985704,0.8125,0.5485294256174764,1340541.58702475,0.0,0.0,-0.25680000000000003,0.0072507758205587886,0.2569023428269972,0.2724,1.060325090859289,0.4375,0.4633355082164498,0.0016824728124999993,0.0,0.0,1.4889812500000001,4.602844958788905,4.837690241995658,11.692,2.4168558578849364,0.875,0.5306289196761278,691.5891933140626,0.0,0.0
W5,nuaa,426.7857,457.9707,0.21999999999999836,high_wear,133.45459375,170.50464859404482,216.52243252179724,445.0,2.055214301895495,0.53125,0.5403696287395757,957088.6588825001,0.0,0.0,-0.25667343750000005,0.007613767180810937,0.25678633719251887,0.2724,1.060804102656658,0.25,0.48779476485085194,0.0018629724999999996,0.0,0.0,2.5173359375000004,5.1637457121553,5.7446714442195255,11.692,2.0352774068158186,0.25,0.5436455042873075,870.6258825806252,0.0,0.0
W5,nuaa,442.6257,473.8107,0.2199999999999998,high_wear,107.21215624999999,168.63002146324462,199.8262509943795,459.35,2.298747025048877,0.96875,0.5245052275820891,912279.5452515001,0.0,0.0,-0.2549359375,0.007057428869361258,0.25503360470975195,0.2724,1.0680945372277992,0.53125,0.5223012688241643,0.0016727418749999993,0.0,0.0,3.298575,4.634251964179333,5.6883115507261905,11.032,1.9394155720235848,0.1875,0.5343779540173924,706.5785236928125,0.0,0.0
W5,nuaa,458.4657,489.6507,0.21999999999999997,high_wear,106.988265625,191.65035227451335,219.49110803946164,488.06,2.2235980507795934,0.90625,0.529141559283369,1188106.9468804374,0.0,0.0,-0.25555937500000003,0.006804289059804482,0.255649941326025,0.2724,1.0655195091659106,1.0,0.5348949339468678,0.001556272499999999,0.0,0.0,2.6617515625,4.769693630818709,5.462133165013808,12.765,2.3369990467758455,0.8125,0.513310605253382,731.4169817018751,0.0,0.0
W5,nuaa,474.3057,505.2167999999999,0.22000000000000006,high_wear,115.0630375,187.10777293469758,219.65614330427627,488.06,2.2219273845845513,0.71875,0.4992556262085837,1121386.4400365548,0.0,0.0,-0.25748125,0.018753331995608143,0.25816328469110394,0.3463,1.341399108763095,0.28125,0.49472041109170156,0.01130653,0.0,0.0,1.783628125,5.42776251830775,5.713312108001584,12.765,2.234255674938958,0.21875,0.506405197080276,990.4018685159375,0.0,0.0
W5,nuaa,490.1457,521.0568,0.22000000000000008,high_wear,97.118996875,167.4036918687372,193.5357734510325,459.35,2.373463013111747,0.34375,0.4797144979601302,899343.3024119475,0.0,0.0,-0.2580078125,0.01885922606351713,0.25869615713950994,0.3463,1.3386360424876622,0.28125,0.4966388717130918,0.011536553125000003,0.0,0.0,1.096865625,5.031882261770277,5.150044009095942,12.47,2.4213385318602416,0.40625,0.46794419292387435,810.4291025271876,0.0,0.0
W5,nuaa,505.7117999999999,536.8968,0.22000000000000008,high_wear,72.22221875,180.2572457683939,194.18734133094256,567.01,2.9199122667510893,0.25,0.4427809502603175,1045953.5085570099,0.0,0.0,-0.2558,0.008438712875788583,0.25593915658804534,0.284,1.1096387273680082,0.09375,0.4538893488241963,0.0022833553125000006,0.0,0.0,1.3433828124999998,4.556889635745071,4.7507810445527,11.104,2.3372998872957895,0.71875,0.5434651852283577,681.724082895,0.0,0.0
W5,nuaa,521.5518,552.7367999999999,0.22000000000000006,high_wear,88.820190625,185.1201496700941,205.32534202221453,567.01,2.761519812486927,0.25,0.4858606896597913,1098709.4186336724,0.0,0.0,-0.2529328125,0.007534691738209584,0.2530450142143686,0.284,1.122329957307152,0.34375,0.4589655858580742,0.0018380600000000005,0.0,0.0,1.3544546875,4.2011506332316895,4.414092675011905,11.005,2.49315109814053,0.28125,0.5165626750929291,565.122576854375,0.0,0.0
W5,nuaa,537.3917999999999,568.5767999999999,0.22000000000000003,high_wear,97.567446875,173.94416784304937,199.43916419880244,423.47,2.1233041248502325,0.25,0.5066500553299498,979841.5394905524,0.0,0.0,-0.25448593750000004,0.006743396473298433,0.25457526545454096,0.2731,1.0727672207760772,0.03125,0.5134676852790238,0.00147684625,0.0,0.0,0.8700671874999999,3.869687718265143,3.966295494243495,7.7541,1.9549980608489599,0.6875,0.5047035996668893,480.65276228375,0.0,0.0
W5,nuaa,553.2317999999999,584.4168,0.22000000000000003,high_wear,68.8573375,197.69923034449604,209.3473635047621,523.95,2.502778115894837,0.3125,0.5404418114087103,1291418.956173315,0.0,0.0,-0.2553515625,0.0079144644517866,0.2554741850339286,0.2731,1.068992547970084,0.90625,0.5339309643137956,0.0020208993750000007,0.0,0.0,1.9402703125,4.73827311223719,5.120144624101818,10.554,2.0612699005257875,0.15625,0.4661120887339489,718.51876313875,0.0,0.0
W5,nuaa,569.0717999999999,599.9895,0.22000000000000003,high_wear,109.23030625000001,188.64348265849912,217.98537417220507,523.95,2.4036016268967093,1.0,0.5467129641637185,1203158.4409875239,0.0,0.0,-0.2558609375,0.007526113231349481,0.2559716033444921,0.2692,1.05167915691689,0.375,0.48578812579450226,0.0018163718749999998,0.0,0.0,2.0654484374999997,4.4708252647019835,4.924871145062452,10.554,2.1430002306925666,0.75,0.4716139851757359,639.7048185481251,0.0,0.0
W5,nuaa,584.9118,615.8295,0.22,high_wear,159.69679687500002,163.63506809906875,228.6471133513867,473.71,2.071795235271563,0.34375,0.5099047980331755,858598.870631,0.0,0.0,-0.2584328125,0.008309126283180665,0.2585663554220657,0.3026,1.1702992042644405,0.53125,0.5040150829992673,0.002215324999999999,0.0,0.0,1.50198125,4.618875892427555,4.8569498849586665,10.583,2.1789395095004287,0.65625,0.4862790032375119,686.8933918090626,0.0,0.0
W5,nuaa,600.4845,631.6695,0.21999999999999997,high_wear,190.873390625,180.5553017175085,262.74106688331835,574.19,2.1853835291572223,0.34375,0.4654323543404289,1045411.0498214377,0.0,0.0,-0.25885468749999996,0.009029637480394419,0.25901213020580716,0.3026,1.1682850519763632,0.78125,0.5039517563514229,0.002610787499999998,0.0,0.0,1.5765875,5.222735366749281,5.455510320423746,11.239,2.060118914618245,0.6875,0.504266729216176,875.6034794750001,0.0,0.0
W5,nuaa,616.3245,647.5095,0.21999999999999986,high_wear,216.66765625,178.51192841561902,280.7336493039822,588.55,2.0964711621110657,0.15625,0.5039699366166985,1046934.1466735003,0.0,0.0,-0.26103125,0.008250546856875608,0.2611616070558611,0.2846,1.0897467020836855,0.78125,0.49374918710036064,0.0022690765624999993,0.0,0.0,1.74968125,5.119423809920989,5.410164934841405,12.179,2.251132848384597,0.53125,0.5264642454565723,843.31106265875,0.0,0.0
W6,nuaa,0.0033,31.1883,0.055444405629926655,low_wear,214.199834375,176.8831528174269,277.7934822793916,567.01,2.0411206027855187,0.375,0.5452292437912529,1010260.1183574776,0.0,0.0,-0.24279375,0.005668191813753308,0.24285990496065835,0.2589,1.0660466989886208,0.75,0.5526973633808405,0.0010635990625000008,0.0,0.0,1.6818171874999999,4.8740687204889035,5.156069718711991,17.385,3.371754252450809,0.75,0.5441624062280631,770.014444344375,0.0,0.0
W6,nuaa,15.8433,47.0283,0.06203369701363511,low_wear,159.023996875,193.5535675927807,250.50272475562642,538.3,2.1488788216780046,0.75,0.5244488856121617,1199525.1427398375,0.0,0.0,-0.24199531249999998,0.0060353497642923574,0.2420705614459346,0.2589,1.0695228633070453,0.3125,0.5232361153064796,0.0011662612500000023,0.0,0.0,0.860584375,3.9992701045088666,4.090814935353651,10.644,2.601926552094155,0.375,0.4832356312530602,514.6854290025,0.0,0.0
W6,nuaa,31.6833,62.8683,0.06874010841680395,low_wear,101.82900624999999,180.89529591512314,207.58673993798953,509.6,2.454877417277366,0.78125,0.5293706323681956,1070319.4211018402,0.0,0.0,-0.2427390625,0.006746425377271563,0.2428327958055707,0.2583,1.0636948734338727,0.03125,0.48586665746253715,0.0014606250000000003,0.0,0.0,1.4345890625,4.325007334643968,4.5567240670210385,11.011,2.4164289603777673,0.71875,0.5269890974891352,637.0390283581249,0.0,0.0
W6,nuaa,47.5233,78.70830000000001,0.07541317789370838,low_wear,80.52132187500001,169.3378436344473,187.50730269315343,409.11,2.1818350225510343,0.96875,0.5332727632469756,917740.1509543798,0.0,0.0,-0.242596875,0.00633354089229516,0.24267953663216024,0.2583,1.064366627630068,0.03125,0.4540068800560309,0.0013180846874999998,0.0,0.0,2.4682843749999996,4.757555644190445,5.359735391177208,13.24,2.4702712043946593,0.5625,0.5616321035342312,726.3141722871875,0.0,0.0
W6,nuaa,63.3633,94.2315,0.0818341679252172,low_wear,111.137653125,188.2957223188841,218.64779208975133,459.35,2.10086731546525,0.96875,0.5027074942690728,1137476.3666903176,0.0,0.0,-0.241925,0.005921676282945567,0.24199746253834978,0.2557,1.0566226493365762,0.75,0.49335733468545917,0.0011356400000000007,0.0,0.0,2.258984375,5.286020113534696,5.7484797161673535,13.24,2.30321765992547,0.75,0.5359876797773995,895.8994181425002,0.0,0.0
W6,nuaa,79.2033,110.0715,0.08813254392678187,low_wear,189.64051875,188.73481892791975,267.5525335845724,617.26,2.3070609413791487,0.03125,0.4462304735184567,1141084.2079022739,0.0,0.0,-0.24410468750000003,0.006026178040627722,0.24417905987461333,0.2596,1.0631542284309938,0.40625,0.4846781413531502,0.0011621231250000003,0.0,0.0,2.2127390625,4.883634773039735,5.36153921510943,12.241,2.28311302200373,0.90625,0.5293283870958452,791.441844936875,0.0,0.0
W6,nuaa,94.7265,125.9115,0.09600866930599206,low_wear,231.47171874999998,175.7640813699635,290.6409621524575,631.61,2.1731623626702867,0.4375,0.5334412010724554,999401.0419789688,0.0,0.0,-0.2455984375,0.005805560163205075,0.24566704506557244,0.2596,1.0567147902589402,0.09375,0.469390619542408,0.0010787031249999998,0.0,0.0,2.8195375,4.472303121906961,5.286897665751154,11.836,2.2387420276118317,1.0,0.5472752375152509,676.2979049,0.0,0.0
W6,nuaa,110.5665,141.7515,0.10467294995068388,low_wear,192.444609375,199.43456033031057,277.14449576284323,631.61,2.278991679995255,0.3125,0.5177201087739662,1309966.46396575,0.0,0.0,-0.24573125,0.005457703128377356,0.24579185045481064,0.2583,1.0508891955613842,0.71875,0.4864078754742588,0.0009716215624999991,0.0,0.0,2.4752375000000004,4.159600976412131,4.840359590399767,11.803,2.4384551972976842,0.71875,0.5138202299121759,553.9788483662501,0.0,0.0
W6,nuaa,126.4065,157.43309999999997,0.10931061887813023,low_wear,162.72553125,207.2838952590873,263.52649156085806,502.42,1.906525590744916,0.28125,0.434960783521728,1380070.474301469,0.0,0.0,-0.24375156250000002,0.0061634505399649105,0.24382947390286924,0.2583,1.059346911041998,0.25,0.4600343945410113,0.0012471218749999999,0.0,0.0,1.4575093749999999,4.220790494782892,4.4653561984529855,11.299,2.5303692466716354,0.78125,0.516603465737447,571.5922478025,0.0,0.0
W6,nuaa,142.2465,173.27309999999997,0.10999765933511582,low_wear,149.71639374999998,179.24114679482418,233.5431164942113,502.42,2.151294405683985,0.3125,0.4770200124599275,1028253.9066283898,0.0,0.0,-0.24001093749999997,0.007148166661535932,0.24011735965200434,0.257,1.0703099533180909,0.78125,0.4831688636985405,0.0016854568750000003,0.0,0.0,2.11163125,4.916129115182843,5.350449701952631,13.754,2.570625043906219,0.03125,0.5033056844368226,774.8088515465626,0.0,0.0
W6,nuaa,157.92809999999997,189.1131,0.11014917822422612,low_wear,180.780503125,172.3267711139508,249.75609372483413,567.01,2.2702549176825957,0.5625,0.5022873507822807,950604.0488225525,0.0,0.0,-0.24080625,0.007100459382145637,0.2409109100113567,0.2596,1.0775767688883924,0.03125,0.5133110092563555,0.0017224790625000005,0.0,0.0,2.9387546875000004,4.872373581669721,5.690017876303751,13.754,2.417215604414696,0.65625,0.5207974726250131,780.1789422450003,0.0,0.0
W6,nuaa,173.76809999999998,204.9531,0.11066839730284196,low_wear,177.640203125,191.72658561919138,261.3716231718439,567.01,2.1693632733313524,0.1875,0.5045828439664676,1176934.7178259376,0.0,0.0,-0.243378125,0.005875943242099519,0.24344904690201602,0.2596,1.066342231787354,0.96875,0.5099104356552026,0.0011056359375000004,0.0,0.0,1.9340390625000001,4.968968340347962,5.3320871582013964,14.417,2.703819268562575,0.84375,0.5294756493509665,793.4114593718749,0.0,0.0
W6,nuaa,189.6081,220.7931,0.11166837927749187,low_wear,166.425571875,185.16958590842432,248.96836449520674,495.24,1.989168386931885,0.28125,0.4774424104858912,1104652.6079135924,0.0,0.0,-0.241921875,0.005591356855395209,0.24198648076907106,0.2538,1.0488189224182431,0.46875,0.4920085388812676,0.0010150046875000002,0.0,0.0,2.3534046875000003,4.654976485655892,5.216063621655342,14.417,2.763961685617764,0.28125,0.5022109772392769,701.705778728125,0.0,0.0
W6,nuaa,205.4481,236.6331,0.11299379120038178,low_wear,190.64933125,186.91325080714654,266.9901324644181,552.66,2.0699641402427233,0.59375,0.5171098973689263,1132806.6080139487,0.0,0.0,-0.24151562499999998,0.005382588211945533,0.24157559763974507,0.2544,1.0530864975003793,0.28125,0.5035348751246047,0.0009339571875000004,0.0,0.0,2.1661828124999998,4.781805374462227,5.249572422246049,11.965,2.2792332475109904,0.09375,0.48458695551653297,739.5304751968752,0.0,0.0
W6,nuaa,221.2881,252.4566,0.1144466964809005,low_wear,161.715753125,198.05761709065476,255.69279320390393,552.66,2.161421888646183,0.25,0.5090121809431115,1271679.412357305,0.0,0.0,-0.2408328125,0.00605769280253165,0.24090898534249403,0.2544,1.0560004627404254,0.96875,0.515980590814334,0.0012503675,0.0,0.0,1.9904093749999998,4.9806897242224,5.363674077445655,12.215,2.277356868375782,0.53125,0.5169026032521947,794.0505101321876,0.0,0.0
W6,nuaa,237.1281,268.2966,0.11592050078476829,low_wear,103.8483,198.0332446735806,223.61045460540578,495.24,2.2147443905246975,0.28125,0.4950517083129437,1285163.9453199413,0.0,0.0,-0.24086093749999998,0.006510895128251853,0.24094892190825423,0.2557,1.0612207681815755,0.96875,0.514336496815618,0.0014051706249999993,0.0,0.0,2.196725,5.024006649546505,5.483269420729981,14.668,2.675046377357702,0.96875,0.5432959654103419,825.3258904203125,0.0,0.0
W6,nuaa,252.9516,284.1366,0.11735400916590538,low_wear,104.969228125,191.7995010617626,218.6448889425485,567.01,2.593291810946418,0.78125,0.4789077280076494,1178834.0735928298,0.0,0.0,-0.2402015625,0.006325036862232008,0.24028482415406513,0.2557,1.0641537637684975,0.5,0.5028222094967686,0.0013323424999999993,0.0,0.0,2.5009421875,4.868190708627176,5.473024081874777,14.668,2.6800539848849882,0.21875,0.5432080754572113,760.45281528875,0.0,0.0
W6,nuaa,268.7916,299.9766,0.11861078346623907,low_wear,141.97715624999998,180.91042941699928,229.96977272824356,595.72,2.590427398056202,0.0625,0.46395868397791795,1047354.9118651401,0.0,0.0,-0.2399703125,0.006225443751440034,0.24005105088553558,0.2551,1.0626906195950805,0.375,0.5299332021314357,0.0012527593750000004,0.0,0.0,2.1622921875,4.855619845257422,5.315312933946716,12.887,2.4245044760574745,0.75,0.5056363242765783,758.302795545,0.0,0.0
